,Date,adj_close,close,low,high,open,volume
102,2017-08-19,,,,,,
103,2017-08-20,,,,,,
104,2017-08-21,,,,,,
105,2017-08-22,,,,,,
106,2017-08-23,,,,,,
107,2017-08-24,,,,,,
108,2017-08-25,,,,,,
109,2017-08-26,,,,,,
110,2017-08-27,,,,,,
111,2017-08-28,,,,,,
112,2017-08-29,,,,,,
113,2017-08-30,,,,,,
114,2017-08-31,,,,,,
115,2017-09-01,,,,,,
116,2017-09-02,,,,,,
117,2017-09-03,,,,,,
118,2017-09-04,,,,,,
119,2017-09-05,,,,,,
120,2017-09-06,,,,,,
121,2017-09-07,,,,,,
122,2017-09-08,,,,,,
123,2017-09-09,,,,,,
124,2017-09-10,,,,,,
125,2017-09-11,,,,,,
126,2017-09-12,,,,,,
127,2017-09-13,,,,,,
128,2017-09-14,,,,,,
129,2017-09-15,,,,,,
130,2017-09-16,,,,,,
131,2017-09-17,,,,,,
132,2017-09-18,,,,,,
133,2017-09-19,,,,,,
134,2017-09-20,,,,,,
135,2017-09-21,,,,,,
136,2017-09-22,,,,,,
137,2017-09-23,,,,,,
138,2017-09-24,,,,,,
139,2017-09-25,,,,,,
140,2017-09-26,,,,,,
141,2017-09-27,,,,,,
142,2017-09-28,,,,,,
143,2017-09-29,,,,,,
144,2017-09-30,,,,,,
145,2017-10-01,,,,,,
146,2017-10-02,,,,,,
147,2017-10-03,,,,,,
148,2017-10-04,,,,,,
149,2017-10-05,,,,,,
150,2017-10-06,,,,,,
151,2017-10-07,,,,,,
152,2017-10-08,,,,,,
153,2017-10-09,,,,,,
154,2017-10-10,,,,,,
155,2017-10-11,,,,,,
156,2017-10-12,,,,,,
157,2017-10-13,,,,,,
158,2017-10-14,,,,,,
159,2017-10-15,,,,,,
160,2017-10-16,,,,,,
161,2017-10-17,,,,,,
162,2017-10-18,,,,,,
163,2017-10-19,,,,,,
164,2017-10-20,,,,,,
165,2017-10-21,,,,,,
166,2017-10-22,,,,,,
167,2017-10-23,,,,,,
168,2017-10-24,,,,,,
169,2017-10-25,,,,,,
170,2017-10-26,,,,,,
171,2017-10-27,,,,,,
172,2017-10-28,,,,,,
173,2017-10-29,,,,,,
174,2017-10-30,,,,,,
175,2017-10-31,,,,,,
176,2017-11-01,,,,,,
177,2017-11-02,,,,,,
178,2017-11-03,,,,,,
179,2017-11-04,,,,,,
180,2017-11-05,,,,,,
181,2017-11-06,,,,,,
182,2017-11-07,,,,,,
183,2017-11-08,,,,,,
184,2017-11-09,,,,,,
185,2017-11-10,,,,,,
186,2017-11-11,,,,,,
187,2017-11-12,,,,,,
188,2017-11-13,,,,,,
189,2017-11-14,,,,,,
190,2017-11-15,,,,,,
191,2017-11-16,,,,,,
192,2017-11-17,,,,,,
193,2017-11-18,,,,,,
194,2017-11-19,,,,,,
195,2017-11-20,,,,,,
196,2017-11-21,,,,,,
197,2017-11-22,,,,,,
198,2017-11-23,,,,,,
199,2017-11-24,,,,,,
200,2017-11-25,,,,,,
201,2017-11-26,,,,,,
202,2017-11-27,,,,,,
203,2017-11-28,,,,,,
204,2017-11-29,,,,,,
205,2017-11-30,,,,,,
206,2017-12-01,,,,,,
207,2017-12-02,,,,,,
208,2017-12-03,,,,,,
209,2017-12-04,,,,,,
210,2017-12-05,,,,,,
211,2017-12-06,,,,,,
212,2017-12-07,,,,,,
213,2017-12-08,,,,,,
214,2017-12-09,,,,,,
215,2017-12-10,,,,,,
216,2017-12-11,,,,,,
217,2017-12-12,,,,,,
218,2017-12-13,,,,,,
219,2017-12-14,,,,,,
220,2017-12-15,,,,,,
221,2017-12-16,,,,,,
222,2017-12-17,,,,,,
223,2017-12-18,,,,,,
224,2017-12-19,,,,,,
225,2017-12-20,,,,,,
226,2017-12-21,,,,,,
227,2017-12-22,,,,,,
228,2017-12-23,,,,,,
229,2017-12-24,,,,,,
230,2017-12-25,,,,,,
231,2017-12-26,,,,,,
232,2017-12-27,,,,,,
233,2017-12-28,,,,,,
234,2017-12-29,,,,,,
235,2017-12-30,,,,,,
236,2017-12-31,,,,,,
237,2018-01-01,,,,,,
238,2018-01-02,,,,,,
239,2018-01-03,,,,,,
240,2018-01-04,,,,,,
241,2018-01-05,,,,,,
242,2018-01-06,,,,,,
243,2018-01-07,,,,,,
244,2018-01-08,,,,,,
245,2018-01-09,,,,,,
246,2018-01-10,,,,,,
247,2018-01-11,,,,,,
248,2018-01-12,,,,,,
249,2018-01-13,,,,,,
250,2018-01-14,,,,,,
251,2018-01-15,,,,,,
252,2018-01-16,,,,,,
253,2018-01-17,,,,,,
254,2018-01-18,,,,,,
255,2018-01-19,,,,,,
256,2018-01-20,,,,,,
257,2018-01-21,,,,,,
258,2018-01-22,,,,,,
259,2018-01-23,,,,,,
260,2018-01-24,,,,,,
261,2018-01-25,,,,,,
262,2018-01-26,,,,,,
263,2018-01-27,,,,,,
264,2018-01-28,,,,,,
265,2018-01-29,,,,,,
266,2018-01-30,,,,,,
267,2018-01-31,,,,,,
268,2018-02-01,,,,,,
269,2018-02-02,,,,,,
270,2018-02-03,,,,,,
271,2018-02-04,,,,,,
272,2018-02-05,,,,,,
273,2018-02-06,,,,,,
274,2018-02-07,,,,,,
275,2018-02-08,,,,,,
276,2018-02-09,,,,,,
277,2018-02-10,,,,,,
278,2018-02-11,,,,,,
279,2018-02-12,,,,,,
280,2018-02-13,,,,,,
281,2018-02-14,,,,,,
282,2018-02-15,,,,,,
283,2018-02-16,,,,,,
284,2018-02-17,,,,,,
285,2018-02-18,,,,,,
286,2018-02-19,,,,,,
287,2018-02-20,,,,,,
288,2018-02-21,,,,,,
289,2018-02-22,,,,,,
290,2018-02-23,,,,,,
291,2018-02-24,,,,,,
292,2018-02-25,,,,,,
293,2018-02-26,,,,,,
294,2018-02-27,,,,,,
295,2018-02-28,,,,,,
296,2018-03-01,,,,,,
297,2018-03-02,,,,,,
298,2018-03-03,,,,,,
299,2018-03-04,,,,,,
300,2018-03-05,,,,,,
301,2018-03-06,,,,,,
302,2018-03-07,,,,,,
303,2018-03-08,,,,,,
304,2018-03-09,,,,,,
305,2018-03-10,,,,,,
306,2018-03-11,,,,,,
307,2018-03-12,,,,,,
308,2018-03-13,,,,,,
309,2018-03-14,,,,,,
310,2018-03-15,,,,,,
311,2018-03-16,,,,,,
312,2018-03-17,,,,,,
313,2018-03-18,,,,,,
314,2018-03-19,,,,,,
315,2018-03-20,,,,,,
316,2018-03-21,,,,,,
317,2018-03-22,,,,,,
318,2018-03-23,,,,,,
319,2018-03-24,,,,,,
320,2018-03-25,,,,,,
321,2018-03-26,,,,,,
322,2018-03-27,,,,,,
323,2018-03-28,,,,,,
324,2018-03-29,,,,,,
325,2018-03-30,,,,,,
326,2018-03-31,,,,,,
327,2018-04-01,,,,,,
328,2018-04-02,,,,,,
329,2018-04-03,,,,,,
330,2018-04-04,,,,,,
331,2018-04-05,,,,,,
332,2018-04-06,,,,,,
333,2018-04-07,,,,,,
334,2018-04-08,,,,,,
335,2018-04-09,,,,,,
336,2018-04-10,,,,,,
337,2018-04-11,,,,,,
338,2018-04-12,,,,,,
339,2018-04-13,,,,,,
340,2018-04-14,,,,,,
341,2018-04-15,,,,,,
342,2018-04-16,,,,,,
343,2018-04-17,,,,,,
344,2018-04-18,,,,,,
345,2018-04-19,,,,,,
346,2018-04-20,,,,,,
347,2018-04-21,,,,,,
348,2018-04-22,,,,,,
349,2018-04-23,,,,,,
350,2018-04-24,,,,,,
351,2018-04-25,,,,,,
352,2018-04-26,,,,,,
353,2018-04-27,,,,,,
354,2018-04-28,,,,,,
355,2018-04-29,,,,,,
356,2018-04-30,,,,,,
357,2018-05-01,,,,,,
358,2018-05-02,,,,,,
359,2018-05-03,,,,,,
360,2018-05-04,,,,,,
361,2018-05-05,,,,,,
362,2018-05-06,,,,,,
363,2018-05-07,,,,,,
364,2018-05-08,,,,,,
365,2018-05-09,,,,,,
366,2018-05-10,,,,,,
367,2018-05-11,,,,,,
368,2018-05-12,,,,,,
369,2018-05-13,,,,,,
370,2018-05-14,,,,,,
371,2018-05-15,,,,,,
372,2018-05-16,,,,,,
373,2018-05-17,,,,,,
374,2018-05-18,,,,,,
375,2018-05-19,,,,,,
376,2018-05-20,,,,,,
377,2018-05-21,,,,,,
378,2018-05-22,,,,,,
379,2018-05-23,,,,,,
380,2018-05-24,,,,,,
381,2018-05-25,,,,,,
382,2018-05-26,,,,,,
383,2018-05-27,,,,,,
384,2018-05-28,,,,,,
385,2018-05-29,,,,,,
386,2018-05-30,,,,,,
387,2018-05-31,,,,,,
388,2018-06-01,,,,,,
389,2018-06-02,,,,,,
390,2018-06-03,,,,,,
391,2018-06-04,,,,,,
392,2018-06-05,,,,,,
393,2018-06-06,,,,,,
394,2018-06-07,,,,,,
395,2018-06-08,,,,,,
396,2018-06-09,,,,,,
397,2018-06-10,,,,,,
398,2018-06-11,,,,,,
399,2018-06-12,,,,,,
400,2018-06-13,,,,,,
401,2018-06-14,,,,,,
402,2018-06-15,,,,,,
403,2018-06-16,,,,,,
404,2018-06-17,,,,,,
405,2018-06-18,,,,,,
406,2018-06-19,,,,,,
407,2018-06-20,,,,,,
408,2018-06-21,,,,,,
409,2018-06-22,,,,,,
410,2018-06-23,,,,,,
411,2018-06-24,,,,,,
412,2018-06-25,,,,,,
413,2018-06-26,,,,,,
414,2018-06-27,,,,,,
415,2018-06-28,,,,,,
416,2018-06-29,,,,,,
417,2018-06-30,,,,,,
418,2018-07-01,,,,,,
419,2018-07-02,,,,,,
420,2018-07-03,,,,,,
421,2018-07-04,,,,,,
422,2018-07-05,,,,,,
423,2018-07-06,,,,,,
424,2018-07-07,,,,,,
425,2018-07-08,,,,,,
426,2018-07-09,,,,,,
427,2018-07-10,,,,,,
428,2018-07-11,,,,,,
429,2018-07-12,,,,,,
430,2018-07-13,,,,,,
431,2018-07-14,,,,,,
432,2018-07-15,,,,,,
433,2018-07-16,,,,,,
434,2018-07-17,,,,,,
435,2018-07-18,,,,,,
436,2018-07-19,,,,,,
437,2018-07-20,,,,,,
438,2018-07-21,,,,,,
439,2018-07-22,,,,,,
440,2018-07-23,,,,,,
441,2018-07-24,,,,,,
442,2018-07-25,,,,,,
443,2018-07-26,,,,,,
444,2018-07-27,,,,,,
445,2018-07-28,,,,,,
446,2018-07-29,,,,,,
447,2018-07-30,,,,,,
448,2018-07-31,,,,,,
449,2018-08-01,,,,,,
450,2018-08-02,,,,,,
451,2018-08-03,,,,,,
452,2018-08-04,,,,,,
453,2018-08-05,,,,,,
454,2018-08-06,,,,,,
455,2018-08-07,,,,,,
456,2018-08-08,,,,,,
457,2018-08-09,,,,,,
458,2018-08-10,,,,,,
459,2018-08-11,,,,,,
460,2018-08-12,,,,,,
461,2018-08-13,,,,,,
462,2018-08-14,,,,,,
463,2018-08-15,,,,,,
464,2018-08-16,,,,,,
465,2018-08-17,,,,,,
466,2018-08-18,,,,,,
467,2018-08-19,,,,,,
468,2018-08-20,,,,,,
469,2018-08-21,,,,,,
470,2018-08-22,,,,,,
471,2018-08-23,,,,,,
472,2018-08-24,,,,,,
473,2018-08-25,,,,,,
474,2018-08-26,,,,,,
475,2018-08-27,,,,,,
476,2018-08-28,,,,,,
477,2018-08-29,,,,,,
478,2018-08-30,,,,,,
479,2018-08-31,,,,,,
480,2018-09-01,,,,,,
481,2018-09-02,,,,,,
482,2018-09-03,,,,,,
483,2018-09-04,,,,,,
484,2018-09-05,,,,,,
485,2018-09-06,,,,,,
486,2018-09-07,,,,,,
487,2018-09-08,,,,,,
488,2018-09-09,,,,,,
489,2018-09-10,,,,,,
490,2018-09-11,,,,,,
491,2018-09-12,,,,,,
492,2018-09-13,,,,,,
493,2018-09-14,,,,,,
494,2018-09-15,,,,,,
495,2018-09-16,,,,,,
496,2018-09-17,,,,,,
497,2018-09-18,,,,,,
498,2018-09-19,,,,,,
499,2018-09-20,,,,,,
500,2018-09-21,,,,,,
501,2018-09-22,,,,,,
502,2018-09-23,,,,,,
503,2018-09-24,,,,,,
504,2018-09-25,,,,,,
505,2018-09-26,,,,,,
506,2018-09-27,,,,,,
507,2018-09-28,,,,,,
508,2018-09-29,,,,,,
509,2018-09-30,,,,,,
510,2018-10-01,,,,,,
511,2018-10-02,,,,,,
512,2018-10-03,,,,,,
513,2018-10-04,,,,,,
514,2018-10-05,,,,,,
515,2018-10-06,,,,,,
516,2018-10-07,,,,,,
517,2018-10-08,,,,,,
518,2018-10-09,,,,,,
519,2018-10-10,,,,,,
520,2018-10-11,,,,,,
521,2018-10-12,,,,,,
522,2018-10-13,,,,,,
523,2018-10-14,,,,,,
524,2018-10-15,,,,,,
525,2018-10-16,,,,,,
526,2018-10-17,,,,,,
527,2018-10-18,,,,,,
528,2018-10-19,,,,,,
529,2018-10-20,,,,,,
530,2018-10-21,,,,,,
531,2018-10-22,,,,,,
532,2018-10-23,,,,,,
533,2018-10-24,,,,,,
534,2018-10-25,,,,,,
535,2018-10-26,,,,,,
536,2018-10-27,,,,,,
537,2018-10-28,,,,,,
538,2018-10-29,,,,,,
539,2018-10-30,,,,,,
540,2018-10-31,,,,,,
541,2018-11-01,,,,,,
542,2018-11-02,,,,,,
543,2018-11-03,,,,,,
544,2018-11-04,,,,,,
545,2018-11-05,,,,,,
546,2018-11-06,,,,,,
547,2018-11-07,,,,,,
548,2018-11-08,,,,,,
549,2018-11-09,,,,,,
550,2018-11-10,,,,,,
551,2018-11-11,,,,,,
552,2018-11-12,,,,,,
553,2018-11-13,,,,,,
554,2018-11-14,,,,,,
555,2018-11-15,,,,,,
556,2018-11-16,,,,,,
557,2018-11-17,,,,,,
558,2018-11-18,,,,,,
559,2018-11-19,,,,,,
560,2018-11-20,,,,,,
561,2018-11-21,,,,,,
562,2018-11-22,,,,,,
563,2018-11-23,,,,,,
564,2018-11-24,,,,,,
565,2018-11-25,,,,,,
566,2018-11-26,,,,,,
567,2018-11-27,,,,,,
568,2018-11-28,,,,,,
569,2018-11-29,,,,,,
570,2018-11-30,,,,,,
571,2018-12-01,,,,,,
572,2018-12-02,,,,,,
573,2018-12-03,,,,,,
574,2018-12-04,,,,,,
575,2018-12-05,,,,,,
576,2018-12-06,,,,,,
577,2018-12-07,,,,,,
578,2018-12-08,,,,,,
579,2018-12-09,,,,,,
580,2018-12-10,,,,,,
581,2018-12-11,,,,,,
582,2018-12-12,,,,,,
583,2018-12-13,,,,,,
584,2018-12-14,,,,,,
585,2018-12-15,,,,,,
586,2018-12-16,,,,,,
587,2018-12-17,,,,,,
588,2018-12-18,,,,,,
589,2018-12-19,,,,,,
590,2018-12-20,,,,,,
591,2018-12-21,,,,,,
592,2018-12-22,,,,,,
593,2018-12-23,,,,,,
594,2018-12-24,,,,,,
595,2018-12-25,,,,,,
596,2018-12-26,,,,,,
597,2018-12-27,,,,,,
598,2018-12-28,,,,,,
599,2018-12-29,,,,,,
600,2018-12-30,,,,,,
601,2018-12-31,,,,,,
602,2019-01-01,,,,,,
603,2019-01-02,,,,,,
604,2019-01-03,,,,,,
605,2019-01-04,,,,,,
606,2019-01-05,,,,,,
607,2019-01-06,,,,,,
608,2019-01-07,,,,,,
609,2019-01-08,,,,,,
610,2019-01-09,,,,,,
611,2019-01-10,,,,,,
612,2019-01-11,,,,,,
613,2019-01-12,,,,,,
614,2019-01-13,,,,,,
615,2019-01-14,,,,,,
616,2019-01-15,,,,,,
617,2019-01-16,,,,,,
618,2019-01-17,,,,,,
619,2019-01-18,,,,,,
620,2019-01-19,,,,,,
621,2019-01-20,,,,,,
622,2019-01-21,,,,,,
623,2019-01-22,,,,,,
624,2019-01-23,,,,,,
625,2019-01-24,,,,,,
626,2019-01-25,,,,,,
627,2019-01-26,,,,,,
628,2019-01-27,,,,,,
629,2019-01-28,,,,,,
630,2019-01-29,,,,,,
631,2019-01-30,,,,,,
632,2019-01-31,,,,,,
633,2019-02-01,,,,,,
634,2019-02-02,,,,,,
635,2019-02-03,,,,,,
636,2019-02-04,,,,,,
637,2019-02-05,,,,,,
638,2019-02-06,,,,,,
639,2019-02-07,,,,,,
640,2019-02-08,,,,,,
641,2019-02-09,,,,,,
642,2019-02-10,,,,,,
643,2019-02-11,,,,,,
644,2019-02-12,,,,,,
645,2019-02-13,,,,,,
646,2019-02-14,,,,,,
647,2019-02-15,,,,,,
648,2019-02-16,,,,,,
649,2019-02-17,,,,,,
650,2019-02-18,,,,,,
651,2019-02-19,,,,,,
652,2019-02-20,,,,,,
653,2019-02-21,,,,,,
654,2019-02-22,,,,,,
655,2019-02-23,,,,,,
656,2019-02-24,,,,,,
657,2019-02-25,,,,,,
658,2019-02-26,,,,,,
659,2019-02-27,,,,,,
660,2019-02-28,,,,,,
661,2019-03-01,,,,,,
662,2019-03-02,,,,,,
663,2019-03-03,,,,,,
664,2019-03-04,,,,,,
665,2019-03-05,,,,,,
666,2019-03-06,,,,,,
667,2019-03-07,,,,,,
668,2019-03-08,,,,,,
669,2019-03-09,,,,,,
670,2019-03-10,,,,,,
671,2019-03-11,,,,,,
672,2019-03-12,,,,,,
673,2019-03-13,,,,,,
674,2019-03-14,,,,,,
675,2019-03-15,,,,,,
676,2019-03-16,,,,,,
677,2019-03-17,,,,,,
678,2019-03-18,,,,,,
679,2019-03-19,,,,,,
680,2019-03-20,,,,,,
681,2019-03-21,,,,,,
682,2019-03-22,,,,,,
683,2019-03-23,,,,,,
684,2019-03-24,,,,,,
685,2019-03-25,,,,,,
686,2019-03-26,,,,,,
687,2019-03-27,,,,,,
688,2019-03-28,,,,,,
689,2019-03-29,,,,,,
690,2019-03-30,,,,,,
691,2019-03-31,,,,,,
692,2019-04-01,,,,,,
693,2019-04-02,,,,,,
694,2019-04-03,,,,,,
695,2019-04-04,,,,,,
696,2019-04-05,,,,,,
697,2019-04-06,,,,,,
698,2019-04-07,,,,,,
699,2019-04-08,,,,,,
700,2019-04-09,,,,,,
701,2019-04-10,,,,,,
702,2019-04-11,,,,,,
703,2019-04-12,,,,,,
704,2019-04-13,,,,,,
705,2019-04-14,,,,,,
706,2019-04-15,,,,,,
707,2019-04-16,,,,,,
708,2019-04-17,,,,,,
709,2019-04-18,,,,,,
710,2019-04-19,,,,,,
711,2019-04-20,,,,,,
712,2019-04-21,,,,,,
713,2019-04-22,,,,,,
714,2019-04-23,,,,,,
715,2019-04-24,,,,,,
716,2019-04-25,,,,,,
717,2019-04-26,,,,,,
718,2019-04-27,,,,,,
719,2019-04-28,,,,,,
720,2019-04-29,,,,,,
721,2019-04-30,,,,,,
722,2019-05-01,,,,,,
723,2019-05-02,,,,,,
724,2019-05-03,,,,,,
725,2019-05-04,,,,,,
726,2019-05-05,,,,,,
727,2019-05-06,,,,,,
728,2019-05-07,,,,,,
729,2019-05-08,,,,,,
730,2019-05-09,,,,,,
731,2019-05-10,,,,,,
732,2019-05-11,,,,,,
733,2019-05-12,,,,,,
734,2019-05-13,,,,,,
735,2019-05-14,,,,,,
736,2019-05-15,,,,,,
737,2019-05-16,,,,,,
738,2019-05-17,,,,,,
739,2019-05-18,,,,,,
740,2019-05-19,,,,,,
741,2019-05-20,,,,,,
742,2019-05-21,,,,,,
743,2019-05-22,,,,,,
744,2019-05-23,,,,,,
745,2019-05-24,,,,,,
746,2019-05-25,,,,,,
747,2019-05-26,,,,,,
748,2019-05-27,,,,,,
749,2019-05-28,,,,,,
750,2019-05-29,,,,,,
751,2019-05-30,,,,,,
752,2019-05-31,,,,,,
753,2019-06-01,,,,,,
754,2019-06-02,,,,,,
755,2019-06-03,,,,,,
756,2019-06-04,,,,,,
757,2019-06-05,,,,,,
758,2019-06-06,,,,,,
759,2019-06-07,,,,,,
760,2019-06-08,,,,,,
761,2019-06-09,,,,,,
762,2019-06-10,,,,,,
763,2019-06-11,,,,,,
764,2019-06-12,,,,,,
765,2019-06-13,,,,,,
766,2019-06-14,,,,,,
767,2019-06-15,,,,,,
768,2019-06-16,,,,,,
769,2019-06-17,,,,,,
770,2019-06-18,,,,,,
771,2019-06-19,,,,,,
772,2019-06-20,,,,,,
773,2019-06-21,,,,,,
774,2019-06-22,,,,,,
775,2019-06-23,,,,,,
776,2019-06-24,,,,,,
777,2019-06-25,,,,,,
778,2019-06-26,,,,,,
779,2019-06-27,,,,,,
780,2019-06-28,,,,,,
781,2019-06-29,,,,,,
782,2019-06-30,,,,,,
783,2019-07-01,,,,,,
784,2019-07-02,,,,,,
785,2019-07-03,,,,,,
786,2019-07-04,,,,,,
787,2019-07-05,,,,,,
788,2019-07-06,,,,,,
789,2019-07-07,,,,,,
790,2019-07-08,,,,,,
791,2019-07-09,,,,,,
792,2019-07-10,,,,,,
793,2019-07-11,,,,,,
794,2019-07-12,,,,,,
795,2019-07-13,,,,,,
796,2019-07-14,,,,,,
797,2019-07-15,,,,,,
798,2019-07-16,,,,,,
799,2019-07-17,,,,,,
800,2019-07-18,,,,,,
801,2019-07-19,,,,,,
802,2019-07-20,,,,,,
803,2019-07-21,,,,,,
804,2019-07-22,,,,,,
805,2019-07-23,,,,,,
806,2019-07-24,,,,,,
807,2019-07-25,,,,,,
808,2019-07-26,1.3274359703063965,1.3274359703063965,1.2616950273513794,1.8331669569015503,1.7042219638824463,12088575.0
809,2019-07-27,1.310565948486328,1.310565948486328,1.2219380140304563,1.4028979539871216,1.3274359703063965,6033446.0
810,2019-07-28,1.27298903465271,1.27298903465271,1.2368580102920532,1.368595004081726,1.310565948486328,1643709.0
811,2019-07-29,1.294661045074463,1.294661045074463,1.1754430532455444,1.375941038131714,1.2622699737548828,3966802.0
812,2019-07-30,1.2941930294036863,1.2941930294036863,1.266484022140503,1.3743330240249634,1.2944350242614746,1820705.0
813,2019-07-31,1.3001019954681396,1.3001019954681396,1.265267014503479,1.3284080028533936,1.2853829860687256,1155167.0
814,2019-08-01,1.2779840230941772,1.2779840230941772,1.2753219604492188,1.3593679666519165,1.2965010404586792,884021.0
815,2019-08-02,1.267514944076538,1.267514944076538,1.214966058731079,1.353227972984314,1.2758140563964844,1356086.0
816,2019-08-03,1.2605979442596436,1.2605979442596436,1.2424520254135132,1.280282974243164,1.2667590379714966,453826.0
817,2019-08-04,1.246171951293945,1.246171951293945,1.1936869621276855,1.2628519535064695,1.2607280015945437,459244.0
818,2019-08-05,1.189715027809143,1.189715027809143,1.1577249765396118,1.283797025680542,1.245987057685852,1349148.0
819,2019-08-06,1.1510449647903442,1.1510449647903442,1.0543830394744873,1.2762949466705322,1.1887669563293457,3368956.0
820,2019-08-07,1.1137770414352417,1.1137770414352417,1.074015974998474,1.1628819704055786,1.1508209705352783,1486227.0
821,2019-08-08,1.2010730504989624,1.2010730504989624,1.101598024368286,1.2295010089874268,1.1137770414352417,2315297.0
822,2019-08-09,1.2183849811553955,1.2183849811553955,1.1922260522842407,1.2846280336380005,1.2035919427871704,2464328.0
823,2019-08-10,1.1351209878921509,1.1351209878921509,1.0913410186767578,1.2191319465637207,1.2183849811553955,368141.0
824,2019-08-11,1.274126052856445,1.274126052856445,1.0869230031967163,1.293552041053772,1.1359870433807373,1132766.0
825,2019-08-12,1.283668041229248,1.283668041229248,1.1425310373306274,1.3900519609451294,1.2746210098266602,998899.0
826,2019-08-13,1.3866300582885742,1.3866300582885742,1.1191270351409912,1.4203189611434937,1.2812479734420776,1803284.0
827,2019-08-14,1.304455041885376,1.304455041885376,1.2538620233535769,1.4195070266723633,1.3864729404449463,1728173.0
828,2019-08-15,1.320667028427124,1.320667028427124,1.2369860410690308,1.3574620485305786,1.304455041885376,1356818.0
829,2019-08-16,1.2953519821166992,1.2953519821166992,1.1956830024719238,1.3322789669036863,1.320523023605347,591424.0
830,2019-08-17,1.3170280456542969,1.3170280456542969,1.234900951385498,1.367661952972412,1.2955280542373655,546837.0
831,2019-08-18,1.3030999898910522,1.3030999898910522,1.2168519496917725,1.3341480493545532,1.317080020904541,321801.0
832,2019-08-19,1.3132940530776978,1.3132940530776978,1.2084569931030271,1.356464982032776,1.3119360208511353,2010263.0
833,2019-08-20,1.260043025016785,1.260043025016785,1.223060965538025,2.060930013656616,1.3132940530776978,1210425.0
834,2019-08-21,1.2958500385284424,1.2958500385284424,1.217471957206726,1.332082986831665,1.2599769830703735,3356431.0
835,2019-08-22,1.222157001495361,1.222157001495361,1.1699650287628174,1.296635985374451,1.2959020137786863,2135163.0
836,2019-08-23,1.183877944946289,1.183877944946289,1.1479250192642212,1.2296459674835205,1.222157001495361,1760916.0
837,2019-08-24,1.1696289777755735,1.1696289777755735,1.115440011024475,1.185060977935791,1.1838270425796509,1146409.0
838,2019-08-25,1.236132025718689,1.236132025718689,1.1222280263900757,1.2626429796218872,1.1696289777755735,1800194.0
839,2019-08-26,1.173436999320984,1.173436999320984,1.1647319793701172,1.2569680213928225,1.2387399673461914,1391334.0
840,2019-08-27,1.1586799621582031,1.1586799621582031,1.1267470121383667,1.2285139560699463,1.173557996749878,2017929.0
841,2019-08-28,1.120514988899231,1.120514988899231,1.1085259914398191,1.1884160041809082,1.1583980321884155,2265633.0
842,2019-08-29,1.1471489667892456,1.1471489667892456,1.104951024055481,1.1919469833374023,1.1203969717025757,1913203.0
843,2019-08-30,1.168323040008545,1.168323040008545,1.136572003364563,1.185286045074463,1.1471489667892456,2300788.0
844,2019-08-31,1.1742939949035645,1.1742939949035645,1.1416529417037964,1.187353014945984,1.1689809560775757,3991012.0
845,2019-09-01,1.1591689586639404,1.1591689586639404,1.1460319757461548,1.1771769523620603,1.173598051071167,6171179.0
846,2019-09-02,1.1568880081176758,1.1568880081176758,1.143586039543152,1.1694480180740356,1.159168004989624,6692015.0
847,2019-09-03,1.23259699344635,1.23259699344635,1.1103709936141968,1.243003010749817,1.156546950340271,16167679.0
848,2019-09-04,1.1779570579528809,1.1779570579528809,1.1326459646224976,1.2325090169906616,1.232113003730774,1482794.0
849,2019-09-05,1.1608010530471802,1.1608010530471802,1.1473100185394287,1.190472960472107,1.1778199672698977,1016782.0
850,2019-09-06,1.1331959962844849,1.1331959962844849,1.1325949430465698,1.1858789920806885,1.1608010530471802,2075319.0
851,2019-09-07,1.1638009548187256,1.1638009548187256,1.055637001991272,1.1693569421768188,1.133427977561951,1737239.0
852,2019-09-08,1.1543550491333008,1.1543550491333008,1.1501020193099976,1.1724560260772705,1.1633909940719604,926440.0
853,2019-09-09,1.1143510341644287,1.1143510341644287,1.100108027458191,1.1574749946594238,1.1543550491333008,1702167.0
854,2019-09-10,1.0915939807891846,1.0915939807891846,1.0455479621887207,1.1199220418930054,1.114740967750549,1254315.0
855,2019-09-11,1.0637669563293457,1.0637669563293457,1.054610013961792,1.0981279611587524,1.0914959907531738,1598164.0
856,2019-09-12,1.0648880004882812,1.0648880004882812,1.049649953842163,1.0682649612426758,1.0637669563293457,849827.0
857,2019-09-13,1.0573099851608276,1.0573099851608276,1.0501739978790283,1.0653280019760132,1.064939022064209,767689.0
858,2019-09-14,1.0604350566864014,1.0604350566864014,1.055101990699768,1.0663460493087769,1.0569939613342283,737729.0
859,2019-09-15,1.0541160106658936,1.0541160106658936,1.0497339963912964,1.0673470497131348,1.060426950454712,705183.0
860,2019-09-16,1.0138540267944336,1.0138540267944336,1.0043400526046753,1.055711030960083,1.0540809631347656,908818.0
861,2019-09-17,1.046056032180786,1.046056032180786,0.992990016937256,1.0614219903945925,1.011844038963318,1343386.0
862,2019-09-18,1.0429799556732178,1.0429799556732178,1.0418130159378052,1.0564039945602417,1.0460309982299805,722895.0
863,2019-09-19,0.9961389899253844,0.9961389899253844,0.9818570017814636,1.0435539484024048,1.0435539484024048,1112326.0
864,2019-09-20,0.9873110055923462,0.9873110055923462,0.9746739864349364,1.820273995399475,0.9901040196418762,762875.0
865,2019-09-21,0.9711729884147644,0.9711729884147644,0.9662140011787416,0.9877679944038392,0.9867910146713256,489676.0
