Date,Unnamed: 0,adj_close,close,low,high,open,volume,SMA30,CMA30,EMA30,adx,bb_low,bb_ma,bb_high,macd,macdsignal,macdhist,rsi,stdev,slowk,slowd,dollar_close,sp500_close
2018-01-03,252,1.0796600580215454,1.0796600580215454,0.778577983379364,1.085669994354248,0.7796810269355774,657398016.0,0.3942719685534636,0.23652530458223603,0.45063434271327696,55.76499403113483,-0.08377863624374954,0.3942719685534636,0.8723225733506768,0.16348419516551083,0.1176532219587844,0.045830973206726425,85.5587621132935,0.23902530239860656,94.67846939154727,88.35995130127027,91.89600372314453,2713.06005859375
2018-01-04,253,1.1141200065612793,1.1141200065612793,1.0376499891281128,1.3272099494934082,1.0940300226211548,593430016.0,0.42715970203280446,0.25192170286257015,0.4934398694131481,56.59848304433689,-0.10557566420580872,0.42715970203280446,0.9598950682714176,0.1886473186730997,0.13185204130164746,0.056795277371452235,85.9980535854276,0.2663676831193066,88.27429234259034,91.08714911706606,91.58100128173828,2723.989990234375
2018-01-05,254,0.9995589852333068,0.9995589852333068,0.9035030007362366,1.2524199485778809,1.171149969100952,508100000.0,0.45655036816994343,0.26481200083447937,0.5260927155950939,56.52815649282854,-0.10137430823068605,0.45655036816994343,1.014475044570573,0.1970734186523342,0.1448963167717848,0.05217710188054939,77.85341993323456,0.27896233820031474,72.63562454577954,85.1961287599724,91.6729965209961,2743.14990234375
2018-01-08,257,0.8990020155906677,0.8990020155906677,0.7643280029296875,0.9993289709091188,0.9993289709091188,264460992.0,0.5430202700197697,0.2998978378037448,0.6075573980782567,55.058278658846255,-0.04385868595586073,0.5430202700197697,1.1298992259954002,0.19493065838159973,0.17203140313289722,0.02289925524870251,70.34325016271546,0.2934394779878152,39.386746524685854,48.17780240258511,92.0999984741211,2747.7099609375
2018-01-09,258,0.8147429823875427,0.8147429823875427,0.7961770296096802,0.919435977935791,0.8981850147247314,209492000.0,0.5665023361643156,0.30820179174864476,0.6209242099691784,53.78566065639883,-0.005421848700884135,0.5665023361643156,1.1384265210295152,0.1781295181781012,0.17325102614193802,0.004878492036163168,65.74397788171265,0.28596209243259985,25.388894183537825,37.61764954504721,92.26000213623047,2751.2900390625
2018-01-10,259,0.7931209802627563,0.7931209802627563,0.6768350005149841,0.8162519931793213,0.8158720135688782,236472000.0,0.5888936022917429,0.31589892172505923,0.632033679020377,52.00898201262079,0.03615336570731231,0.5888936022917429,1.1416338388761735,0.16121143359642442,0.1708431076328353,-0.009631674036410881,64.62234154233089,0.2763701182922153,21.695188792990283,28.823609833738008,92.06999969482422,2748.22998046875
2018-01-11,260,0.6884120106697083,0.6884120106697083,0.5724999904632568,0.7915220260620117,0.7915220260620117,229000992.0,0.6073776359359423,0.3217194387398194,0.6356709907396887,49.88003700221949,0.0802419759407288,0.6073776359359423,1.1345132959311557,0.13776650441422456,0.16422778698911317,-0.02646128257488861,59.534041673538354,0.26356782999760675,21.91517521886841,22.99975273179886,91.60800170898438,2767.56005859375
2018-01-12,261,0.8975080251693726,0.8975080251693726,0.6599670052528381,0.9322689771652222,0.6957690119743347,365795008.0,0.632818536957105,0.33057772468488944,0.6525637026383779,48.29131753573071,0.1261986192544584,0.632818536957105,1.1394384546597516,0.13450800544906427,0.15828383068110338,-0.02377582523203911,65.19530062292458,0.2533099588513233,43.85377475742888,29.154712923095875,90.73500061035156,2786.239990234375
2018-01-16,265,0.626492977142334,0.626492977142334,0.4799439907073974,0.7806209921836853,0.7806209921836853,1632649984.0,0.6901375363270442,0.3562176529642032,0.6791700883926682,41.8018349760426,0.23647260766657946,0.6901375363270442,1.143802464987509,0.08140790846777701,0.12612090737941667,-0.044712998911639656,54.24097112751461,0.22683246433023238,46.5932804136308,60.07971274180465,90.14600372314453,2776.419921875
2018-01-17,266,0.6291019916534424,0.6291019916534424,0.4406200051307678,0.6785169839859009,0.6241229772567749,1713769984.0,0.6938343356053035,0.36011600065976374,0.6759398886030408,40.2167332678953,0.2440431018662933,0.6938343356053035,1.1436255693443136,0.062476883846584785,0.1133921026728503,-0.05091521882626551,54.319569141031444,0.2248956168695051,39.176500834190364,49.519191233449384,90.31300354003906,2802.56005859375
2018-01-18,267,0.6598430275917053,0.6598430275917053,0.5915279984474182,0.7110080122947693,0.6312950253486633,1285490048.0,0.6981200029452642,0.3643375080813404,0.6749013814410191,38.59322274892192,0.25217241710625843,0.6981200029452642,1.14406758878427,0.04938517359033734,0.10059071685634771,-0.05120554326601037,55.256336124401386,0.2229737929195029,38.3275891418246,41.36579012988194,90.2969970703125,2798.030029296875
2018-01-19,268,0.6504979729652405,0.6504979729652405,0.6159359812736511,0.6885200142860413,0.6495440006256104,584574016.0,0.7035982350508372,0.3683119589825057,0.6733269679909688,37.0508877558972,0.26421138306414965,0.7035982350508372,1.1429850870375247,0.03781986719611963,0.0880365469243021,-0.05021667972818247,54.90227493268721,0.21969342599334377,44.106312307874454,40.53680076129649,90.37000274658203,2810.300048828125
2018-01-22,271,0.5704579949378967,0.5704579949378967,0.5218889713287354,0.6314849853515625,0.6149830222129822,522984000.0,0.723335000872612,0.3787945604075988,0.6649891095722428,33.06324295881505,0.3168057665554841,0.723335000872612,1.12986423518974,0.00822895486611841,0.05430477829084923,-0.04607582342473082,51.61281516334891,0.20326461715856398,54.22453349355022,58.225328944708586,90.19100189208984,2832.969970703125
2018-01-23,272,0.5630699992179871,0.5630699992179871,0.5200129747390747,0.5922309756278992,0.5665370225906372,375958016.0,0.7291030337413152,0.38121923723405127,0.6584136830977747,32.07846355060717,0.33699947244294254,0.7291030337413152,1.121206595039688,-0.0025392386327188765,0.04293597490613561,-0.04547521353885449,51.35196399607991,0.19605178064918635,35.018342795217414,50.43521883447414,89.91500091552734,2839.1298828125
2018-01-24,273,0.6222079992294312,0.6222079992294312,0.5447530150413513,0.6360089778900146,0.5633689761161804,689838016.0,0.7359645336866378,0.38434896141580943,0.6560778325256235,30.952716810519092,0.35908314904520916,0.7359645336866378,1.1128459183280666,-0.006229359023969372,0.03310290812011461,-0.039332267144083985,53.30611664375727,0.18844069232071434,31.399870277706885,40.214248855491526,89.01100158691406,2837.5400390625
2018-01-25,274,0.6374949812889099,0.6374949812889099,0.6215599775314331,0.6830229759216309,0.6293370127677917,654814016.0,0.7429321994384129,0.3875944232090543,0.6548789388974484,29.683049968161857,0.3816417936994326,0.7429321994384129,1.1042226051773933,-0.007830014789874218,0.024916323538116847,-0.032746338327991065,53.80235619938368,0.18064520286949018,44.488887676334436,36.96903358308626,89.22699737548828,2839.25
2018-01-26,275,0.6233819723129272,0.6233819723129272,0.5662180185317993,0.6528480052947998,0.6339030265808105,810062016.0,0.7499057322740554,0.3905790757293565,0.6528468765371567,28.68143664834576,0.4066403568892388,0.7499057322740554,1.0931711076588722,-0.010120682960221394,0.0179089222384492,-0.028029605198670593,53.261766125471645,0.17163268769240833,58.66702647658486,44.85192814354207,88.89099884033203,2872.8701171875
2018-01-29,278,0.6232039928436279,0.6232039928436279,0.6207600235939026,0.6693729758262634,0.6693729758262634,238318000.0,0.7610417306423187,0.39958621886354395,0.6499536045077732,25.531415148665523,0.4464845997690502,0.7610417306423187,1.0755988615155871,-0.011189663917929304,0.003811279290656235,-0.01500094320858554,52.95703479034339,0.15727856543663427,66.32358166535288,66.48988184511826,89.13099670410156,2853.530029296875
2018-01-30,279,0.5319129824638367,0.5319129824638367,0.5234180092811584,0.6247990131378174,0.6247990131378174,359622016.0,0.7547823309898376,0.40118051722017395,0.6423380805049386,24.90432964558628,0.42987999886551737,0.7547823309898376,1.079684663114158,-0.019556386576427554,-0.000862253882760523,-0.01869413269366703,49.550408536207414,0.16245116606216012,48.311425710444695,61.944572041623246,88.9990005493164,2822.429931640625
2018-01-31,280,0.5193150043487549,0.5193150043487549,0.4713369905948639,0.5502520203590393,0.5275980234146118,505904000.0,0.7478042642275492,0.4025868801621809,0.6344011078497009,24.501428760143742,0.41214313202230846,0.7478042642275492,1.08346539643279,-0.02689361327729245,-0.006068525761666908,-0.02082508751562554,49.09951488199874,0.16783056610262037,25.642186801103836,46.759064725633834,88.9540023803711,2823.81005859375
2018-02-01,281,0.421671986579895,0.421671986579895,0.4120450019836426,0.5353220105171204,0.5159119963645935,595624000.0,0.7357737640539805,0.4028114108259187,0.6206766484129392,24.328375058504058,0.3806543655593029,0.7357737640539805,1.0908931625486582,-0.04012485939454813,-0.012879792488243152,-0.027245066906304977,45.7607658982005,0.17755969924733883,10.56870917597443,28.174107229174354,88.50499725341797,2821.97998046875
2018-02-02,282,0.3905340135097503,0.3905340135097503,0.2747339904308319,0.4194599986076355,0.4194599986076355,1438809984.0,0.7128028959035874,0.4026686503920098,0.6058287364837013,24.596239888252185,0.3604912379313172,0.7128028959035874,1.0651145538758575,-0.052517897829394755,-0.020807413556473472,-0.03171048427292128,44.75675695755032,0.17615582898613508,18.563582928677203,18.258159635251857,89.03600311279297,2762.1298828125
2018-02-05,285,0.3273710012435913,0.3273710012435913,0.3196460008621216,0.399522989988327,0.3850440084934234,658547968.0,0.6462922622760137,0.40196644889421007,0.5647636230212075,24.293169232843553,0.32154507340985383,0.6462922622760137,0.9710394511421735,-0.07580928799257725,-0.04376833959612769,-0.03204094839644955,43.08155615302079,0.16237359443307992,35.010168499595984,33.22141002071424,89.40499877929688,2648.93994140625
2018-02-06,286,0.3697530031204223,0.3697530031204223,0.266523003578186,0.3787190020084381,0.3312090039253235,1338390016.0,0.6250000288089116,0.4016085217189458,0.5521822927050278,24.476840915062617,0.31459818783438437,0.6250000288089116,0.9354018697834388,-0.07926071702343485,-0.05086681508158912,-0.028393901941845726,44.76722154683332,0.1552009204872636,34.019636422706014,35.695986595806104,89.45099639892578,2695.139892578125
2018-02-07,287,0.3404470086097717,0.3404470086097717,0.3325070142745971,0.3772189915180206,0.3672670125961303,679744000.0,0.6063815285762151,0.4009364171792845,0.5385219517956564,24.65132901317072,0.2969490054806894,0.6063815285762151,0.9158140516717408,-0.0833993721849457,-0.05737332650226044,-0.02602604568268526,43.83852770121981,0.15471626154776283,31.848936488745576,33.626247137015895,90.11799621582031,2681.659912109375
2018-02-08,288,0.3565840125083923,0.3565840125083923,0.3368220031261444,0.3675040006637573,0.3444640040397644,346383008.0,0.5911095629135767,0.4004543258241661,0.5267840202287362,24.817092706373423,0.27910508363745484,0.5911095629135767,0.9031140421896986,-0.08440420572202362,-0.06277950234621307,-0.021624703375810544,44.49442930929111,0.15600223963806095,39.16917575366479,35.012582888372165,90.11599731445312,2581.0
2018-02-09,289,0.3916020095348358,0.3916020095348358,0.3429110050201416,0.3941330015659332,0.3528479933738708,401271008.0,0.577725597222646,0.40035913962750663,0.5180626001839684,24.812181942927904,0.26708717973375984,0.577725597222646,0.8883640147115323,-0.08143613872221711,-0.06651082962141389,-0.014925309100803225,45.912471023053996,0.1553192087444431,55.881972179073045,42.30002814049451,90.33399963378906,2619.550048828125
2018-02-12,292,0.384315013885498,0.384315013885498,0.3725950121879577,0.3933070003986358,0.3725950121879577,243039008.0,0.5340559969345728,0.3999307915995208,0.4941493595318393,23.823820136770756,0.2587850550245037,0.5340559969345728,0.809326938844642,-0.07245620170987915,-0.0705033368409777,-0.0019528648689014494,45.83995557396222,0.13763547095503456,45.774700592238865,59.799528014512106,90.09600067138672,2656.0
2018-02-13,293,0.3733139932155609,0.3733139932155609,0.3599199950695038,0.3870179951190948,0.383435994386673,225695008.0,0.519757729768753,0.399656391616181,0.4863535294469181,23.6091239424972,0.25744087304314034,0.519757729768753,0.7820745864943657,-0.07004068210924191,-0.07041080589463054,0.0003701237853886291,45.44242752493106,0.13115842836280633,30.560730188700273,46.962793352161405,89.59200286865234,2662.93994140625
2018-02-14,294,0.3969079852104187,0.3969079852104187,0.3703930079936981,0.4013209939002991,0.3737660050392151,299008992.0,0.5070350964864095,0.3996283466528569,0.48058284917359556,23.311511175316603,0.2595626697270228,0.5070350964864095,0.7545075232457963,-0.06546785477457456,-0.06942221567061935,0.003954360896044784,46.4723242547526,0.12373621337969337,33.01351657199021,36.44964911764314,89.00499725341797,2698.6298828125
2018-02-15,295,0.4093680083751678,0.4093680083751678,0.38993701338768,0.41668701171875,0.3946709930896759,348342016.0,0.49979759752750397,0.39972672707429435,0.4759883433156325,22.926346728816895,0.25402893986742714,0.49979759752750397,0.7455662551875808,-0.06014512091490276,-0.06756679671947603,0.007421675804573272,47.0187130977958,0.12288432883003843,49.47928820128612,37.684511653992224,88.50499725341797,2731.199951171875
2018-02-16,296,0.4038099944591522,0.4038099944591522,0.3926759958267212,0.4124040007591247,0.4101420044898987,192420000.0,0.4922878642876943,0.39976755974814293,0.47133167564747247,22.560440504642177,0.24902700047744647,0.4922878642876943,0.735548728097942,-0.05573284768008535,-0.0652000069115979,0.009467159231512548,46.79827971650658,0.1216304319051239,66.79580322410901,49.762869332461804,89.01300048828125,2732.219970703125
2018-02-20,300,0.3787789940834045,0.3787789940834045,0.3775390088558197,0.4043290019035339,0.3909420073032379,281249984.0,0.45711246530214944,0.3995433461028509,0.45298392058197257,21.224012620663963,0.246610814814324,0.45711246530214944,0.6676141157899749,-0.04411884082880907,-0.054179078273667136,0.010060237444858067,45.872026249678875,0.10525082524391272,17.14833029010546,42.234527294086575,89.63600158691406,2716.260009765625
2018-02-21,301,0.3644410073757171,0.3644410073757171,0.3633939921855926,0.3835130035877228,0.3755930066108703,242378000.0,0.45024523238341013,0.3992090381149735,0.4472714745686658,21.077343801712637,0.241548287884859,0.45024523238341013,0.6589421768819612,-0.04353427419075817,-0.05205011745708534,0.00851584326632717,45.2617605679042,0.10434847224927557,8.889529390440858,23.89850004630256,89.91300201416016,2701.330078125
2018-02-22,302,0.3378709852695465,0.3378709852695465,0.3305180072784424,0.3721159994602203,0.362650990486145,208342000.0,0.44273859858512876,0.39863037723907324,0.44021337848485165,21.130142008459746,0.23461486401154344,0.44273859858512876,0.6508623331587141,-0.04469970922422184,-0.05058003581051264,0.005880326586290799,44.13613911152207,0.10406186728679266,4.0962768564784104,10.044712179008263,89.65599822998047,2703.9599609375
2018-02-23,303,0.3452579975128174,0.3452579975128174,0.3228110074996948,0.3512400090694427,0.3347580134868622,222508992.0,0.4335069318612417,0.39813156995191196,0.4340872248737527,21.2249640557156,0.23363942294623175,0.4335069318612417,0.6333744407762516,-0.0445141236244897,-0.04936685337330805,0.004852729748818355,44.532870689432684,0.09993375445750496,12.457117951373592,8.480974732764308,89.80799865722656,2747.300048828125
2018-02-26,306,0.3383350074291229,0.3383350074291229,0.3222100138664245,0.3469550013542175,0.3452720046043396,201812992.0,0.4044277350107829,0.3964128364046866,0.4162006437726043,21.555837875093612,0.2443256216378757,0.4044277350107829,0.56452984838369,-0.043237139033601324,-0.04685648810921832,0.0036193490756169927,44.48033925257863,0.0800510566864536,30.715281636703697,23.77122459176354,89.79000091552734,2779.60009765625
2018-02-27,307,0.3355360031127929,0.3355360031127929,0.3309710025787353,0.3411889970302582,0.339132010936737,106757000.0,0.39326940178871156,0.39586439646512,0.41099647340745515,21.6486483601081,0.2654281710529848,0.39326940178871156,0.5211106325244383,-0.04211857215009085,-0.04590890491739282,0.0037903327673019724,44.35016137966923,0.06392061536786339,45.64232523342255,34.14397338127487,90.27999877929688,2744.280029296875
2018-02-28,308,0.3125810027122497,0.3125810027122497,0.3125630021095276,0.3361630141735077,0.3344860076904297,114757000.0,0.3829153021176656,0.3951207947351837,0.40464708820131284,21.866034842245828,0.2842577582248764,0.3829153021176656,0.4815728460104548,-0.0425933864795765,-0.04524580122982956,0.00265241475025306,43.27565325019457,0.04932877194639458,31.367589652920127,35.90839884101548,90.5510025024414,2713.830078125
2018-03-01,309,0.3043969869613647,0.3043969869613647,0.2883920073509216,0.3119730055332184,0.3119730055332184,184691008.0,0.37533143560091653,0.39431792917966313,0.39817933973421943,22.23743574148803,0.2895105380849766,0.37533143560091653,0.46115233311685644,-0.04313285324799543,-0.044823211633462735,0.0016903583854673068,42.892381272547354,0.04291044875796996,25.60921354992892,34.206376145423896,90.28099822998047,2677.669921875
2018-03-02,310,0.293503999710083,0.293503999710083,0.288875013589859,0.3070580065250397,0.304423987865448,107240000.0,0.36780440211296084,0.3934335964650177,0.39142609199072675,22.59026659576812,0.2952289493486808,0.36780440211296084,0.44037985487724085,-0.04393292615785044,-0.044645154538340275,0.0007122283804898363,42.37562783222309,0.036287726382140006,10.985304779904764,22.6540359942513,89.90599822998047,2691.25
2018-03-05,313,0.2976219952106476,0.2976219952106476,0.2910549938678741,0.3177230060100555,0.2998969852924347,202675008.0,0.35595350166161854,0.39099952984505737,0.3745784884690273,23.363740743766606,0.2817987239653039,0.35595350166161854,0.43010827935793317,-0.041897356226759164,-0.04369706172915608,0.0017997055023969144,42.6959936195202,0.0370773888481573,27.319393271743234,20.64613502484698,90.04100036621094,2720.93994140625
2018-03-06,314,0.2853569984436035,0.2853569984436035,0.2839930057525635,0.3030189871788025,0.2959469854831695,110305000.0,0.3528219679991404,0.39010425415521455,0.36882226330609674,23.541473783124736,0.27503040493727243,0.3528219679991404,0.43061353106100836,-0.04164954732354115,-0.04328755884803309,0.0016380115244919446,42.050699327309125,0.03889578153093399,23.16577506120318,22.877196075801166,89.58999633789062,2728.1201171875
2018-03-07,315,0.2472810000181198,0.2472810000181198,0.2362560033798217,0.2875980138778686,0.2846739888191223,190792992.0,0.3501523012916247,0.3889040587422978,0.360980891481066,24.079076698058408,0.26400221115372247,0.3501523012916247,0.436302391429527,-0.044018157916801526,-0.04343367866178678,-0.0005844792550147443,40.10414264718724,0.043075045068951115,17.941635865598396,22.808934732848297,89.60700225830078,2726.800048828125
2018-03-08,316,0.2217430025339126,0.2217430025339126,0.2211309969425201,0.2543540000915527,0.2481600046157837,167808992.0,0.3452186346054077,0.38751104994056124,0.3519978018715722,24.696773918905773,0.24789558922429134,0.3452186346054077,0.44254167998652405,-0.0474094947003833,-0.04422884186950608,-0.0031806528308772203,38.85614897484497,0.048661522690558186,6.070179060138748,15.725863328980132,90.15599822998047,2738.969970703125
2018-03-09,317,0.2222069948911667,0.2222069948911667,0.1918040066957473,0.2251150012016296,0.2212859988212585,246848992.0,0.3412773008147875,0.386144900725277,0.34362420142122346,25.481651350849923,0.2343933229409687,0.3412773008147875,0.44816127868860633,-0.049489232166709085,-0.045280919928946686,-0.004208312237762399,38.89189018403898,0.053441988936909414,12.770519525268313,12.260778150335176,90.06500244140625,2786.570068359375
2018-03-12,320,0.2237219959497451,0.2237219959497451,0.2196539938449859,0.2373420000076294,0.2241040021181106,184250000.0,0.3247118006149928,0.38210182250928015,0.3210869097174467,27.520960375101744,0.20063232713297852,0.3247118006149928,0.44879127409700703,-0.050811797537131165,-0.04817832503009188,-0.0026334725070392834,39.39097644083142,0.06203973674100713,33.453482911947795,23.87368849512406,89.86699676513672,2783.02001953125
2018-03-13,321,0.2230260074138641,0.2230260074138641,0.2154020071029663,0.2291460037231445,0.2231100052595138,98868704.0,0.3198203672965368,0.3808292159885168,0.3147603998914091,28.081200634725327,0.19172668639895687,0.3198203672965368,0.44791404819411673,-0.049772601341361244,-0.04849718029234575,-0.0012754210490154919,39.3527874350478,0.06404684044878996,50.892022819498116,36.2793197392789,89.64299774169922,2765.31005859375
2018-03-14,322,0.1995619982481002,0.1995619982481002,0.1960050016641616,0.233146995306015,0.2234299927949905,144156000.0,0.31366193344195686,0.37939058727629127,0.3073282449466795,28.75944689322885,0.18088409402312403,0.31366193344195686,0.44643977286078973,-0.05026297996654422,-0.04885034022718544,-0.0014126397393587758,38.06572647106275,0.06638891970941642,42.73179019766726,42.35909864303775,89.68699645996094,2749.47998046875
2018-03-15,323,0.185708999633789,0.185708999633789,0.1724849939346313,0.2016109973192215,0.198754996061325,204232992.0,0.30740843365589776,0.3778655354050905,0.2994818420232672,29.571094139139717,0.16890930872332766,0.30740843365589776,0.44590755858846787,-0.051179464762156346,-0.04931616513417962,-0.001863299627976725,37.32025159800361,0.06924956246628505,32.51896128961922,42.04759143559489,90.1259994506836,2747.330078125
2018-03-16,324,0.1788779944181442,0.1788779944181442,0.1750569939613342,0.1867879927158355,0.1867879927158355,97455296.0,0.3001407672961553,0.37631094524112996,0.29170094862938833,30.342159022755038,0.15834730627821295,0.3001407672961553,0.4419342283140977,-0.051859190134756844,-0.049824770134295066,-0.0020344200004617785,36.95111212816707,0.07089673050897118,12.950474333249362,29.400408606845303,90.21199798583984,2752.010009765625
2018-03-19,327,0.1976480036973953,0.1976480036973953,0.1569350063800811,0.1976480036973953,0.16074900329113,321964000.0,0.27599093367656075,0.3715753205945246,0.2697207868619801,32.54940176269181,0.13520778324958324,0.27599093367656075,0.4167740841035382,-0.05111020104746594,-0.05132306147000847,0.00021286042254253096,39.66186035228716,0.07039157521348875,41.386240939670124,21.752693372027924,89.98300170898438,2712.919921875
2018-03-20,328,0.2049469947814941,0.2049469947814941,0.180294007062912,0.212004005908966,0.1934469938278198,249683008.0,0.26996856679519016,0.37031298479291075,0.2655418325342068,32.59940664220641,0.13305482457746962,0.26996856679519016,0.40688230901291067,-0.04731900456945182,-0.05052225008989714,0.003203245520445326,40.31573803257358,0.06845687110886027,71.27129829678766,41.92258093659085,89.9540023803711,2716.93994140625
2018-03-21,329,0.2131890058517456,0.2131890058517456,0.201447993516922,0.2275020033121109,0.2053149938583374,257686000.0,0.2640257999300956,0.3691316014926012,0.2621642308127577,32.39016293308058,0.13339061676116662,0.2640257999300957,0.39466098309902475,-0.04315196365862922,-0.04904819280364356,0.005896229145014337,41.06183423673104,0.06531759158446453,90.71022844323481,67.78925589323089,89.36900329589844,2711.929931640625
2018-03-22,330,0.2034810036420822,0.2034810036420822,0.1921319961547851,0.2219689935445785,0.2154030054807663,201540000.0,0.25818253358205157,0.36789540300117946,0.25837821615658507,32.2763935442803,0.13303478247556105,0.2581825335820516,0.3833302846885422,-0.04016985527332964,-0.047272525297580775,0.007102670024251134,40.445767146752246,0.06257387555324528,84.51118065405097,82.1642357980245,89.4729995727539,2643.68994140625
2018-03-23,331,0.1892589926719665,0.1892589926719665,0.181424006819725,0.2028120011091232,0.2022980004549026,148850000.0,0.2523431330919265,0.3665721703320742,0.25391891141564193,32.2659221146827,0.131291446969183,0.2523431330919266,0.37339481921467016,-0.038510188834903814,-0.04552005800504538,0.007009869170141569,39.54657411910244,0.0605258430613718,69.21536936008074,81.47892615245553,89.03299713134766,2588.260009765625
2018-03-26,334,0.1678059995174408,0.1678059995174408,0.1611279994249344,0.1854210048913955,0.1839600056409835,117497000.0,0.2368603666623433,0.3625279347398791,0.24052590827621584,32.46128105593774,0.12284517288901972,0.23686036666234334,0.3508755604356669,-0.0351954605127858,-0.04071091737409655,0.005515456861310754,38.14092258323566,0.05700759688666181,12.249066763673403,27.676224966806647,88.60399627685547,2658.550048828125
2018-03-27,335,0.1549260020256042,0.1549260020256042,0.1501639932394027,0.1692250072956085,0.1682150065898895,107510000.0,0.23055679996808368,0.3610343956556037,0.23500333367940218,32.75460435832167,0.12008435957261293,0.2305567999680837,0.3410292403635545,-0.03568962808519266,-0.03970665951631577,0.004017031431123114,37.31116956725347,0.055236220197735386,8.974882615017393,15.02766579647087,88.98300170898438,2612.6201171875
2018-03-28,336,0.1600580066442489,0.1600580066442489,0.1544650048017501,0.1655990034341812,0.1551959961652755,60260800.0,0.22461423327525454,0.3595988500198083,0.23016815129003745,33.03326149558641,0.1188940267288415,0.22461423327525457,0.33033443982166766,-0.03526068632094498,-0.038817464877241616,0.0035567785562966373,37.8683108292522,0.05286010327320653,13.137095327866335,11.453681568852394,89.71900177001953,2605.0
