Date,adj_close,close,low,high,open,volume,SMA30,CMA30,EMA30,adx,bb_low,bb_ma,bb_high,macd,macdsignal,macdhist,rsi,stdev,slowk,slowd,dollar_close,sp500_close
2019-04-16,4.418631076812744,4.418631076812744,4.273778915405273,4.475858211517334,4.343881130218506,6687900.0,4.1711903731028235,4.31065437372993,4.2371711913763175,15.25260544012076,3.209554152836646,4.1711903731028235,5.132826593369001,-0.12816058189828627,-0.2939829792566195,0.1658223973583332,46.16427878709987,0.4808181101330888,92.24160245105317,75.021993148117,96.6520004272461,2907.06005859375
2019-04-17,4.34578800201416,4.34578800201416,4.286220073699951,4.443653106689453,4.360103130340576,5040510.0,4.208429765701294,4.311658191680908,4.250748292706048,14.927232847156997,3.2660890278492483,4.208429765701294,5.15077050355334,-0.10284534378342158,-0.2557554521619799,0.15291010837855834,45.4650583658257,0.47117036892602304,80.00983487905187,82.40764185910666,96.65799713134766,2900.449951171875
2019-04-18,4.362477779388428,4.362477779388428,4.271443843841553,4.424222946166992,4.344939231872559,3962743.0,4.248131481806437,4.313069846895006,4.264714478541345,14.593297351874059,3.333770858466339,4.248131481806437,5.162492105146535,-0.08050806280564071,-0.2207059742907121,0.14019791148507138,45.66707940309206,0.45718031167004924,73.06988186371518,81.77377306460674,97.1510009765625,2905.030029296875
2019-04-22,4.383469104766846,4.383469104766846,4.242541790008545,6.948100090026856,5.1708269119262695,14693545.0,4.467567110061646,4.379537570476532,4.546840648043756,18.64238761101712,3.3657354104101422,4.467567110061646,5.5693988097131495,0.09750388231833007,-0.0442952114550075,0.14179909377333758,46.0012321981277,0.5509158498257518,61.07523804035381,79.89806945728921,96.95500183105469,2907.969970703125
2019-04-23,4.122130870819092,4.122130870819092,4.114494800567627,5.313592910766602,4.383469104766846,69288593.0,4.37903904914856,4.373259358289765,4.493751925890673,20.209520555982067,3.4007254116207153,4.37903904914856,5.357352686676404,0.0551255215228732,-0.024411064859431356,0.07953658638230456,43.7179465308562,0.4891568187639222,27.945268944386637,60.164791997359664,97.31999969482422,2933.679931640625
2019-04-24,3.636693000793457,3.636693000793457,3.0967800617218018,4.146081924438477,4.122130870819092,51989410.0,4.365212043126424,4.355722064063663,4.386619560253521,19.982629794323994,3.3518132817755038,4.365212043126424,5.3786108044773435,-0.017429497467325916,-0.02301475138101027,0.005585253913684352,39.78758673314698,0.50669938067546,6.499065261695165,31.839857415478523,97.8550033569336,2927.25
2019-04-25,3.3044979572296143,3.3044979572296143,3.227088928222656,3.778510093688965,3.686125040054321,38575975.0,4.335526371002198,4.331274991811708,4.251354359875533,19.770865083443127,3.2298673685093364,4.335526371002198,5.441185373495059,-0.10057586057907208,-0.03852697322062264,-0.06204888735844945,37.327107998757505,0.5528295012464306,6.5606031381191094,13.668312448066956,97.91899871826172,2926.169921875
2019-04-26,3.633435010910034,3.633435010910034,3.1937689781188965,3.773335933685303,3.304625988006592,36448158.0,4.343767833709717,4.315414992245761,4.174114441254845,19.521386291306605,3.261250045210171,4.343767833709717,5.426285622209263,-0.1383328660216998,-0.05848815178083808,-0.07984471424086173,41.185774734695244,0.5412588942497729,11.115546309048293,8.058404902954175,97.72599792480469,2939.8798828125
2019-04-29,3.747837066650391,3.747837066650391,3.6973719596862793,4.670701026916504,4.455836772918701,86344115.0,4.246442763010661,4.287034978257849,4.078044447960633,21.602432130188063,3.0436364188078726,4.246442763010661,5.449249107213449,-0.15104871353591776,-0.10509539981366812,-0.04595331372224963,44.35502112858114,0.6014031721013942,36.24779599137006,26.395998118394704,97.58100128173828,2943.030029296875
2019-04-30,3.937069892883301,3.937069892883301,3.747668981552124,4.043846130371094,3.747668981552124,53924933.0,4.218939749399821,4.279744038979213,4.060422628575966,22.6450136737795,3.0079888902702736,4.218939749399821,5.429890608529369,-0.1467415469431037,-0.11342462923955524,-0.03331691770354847,46.13657255953695,0.6054754295647737,43.87608163688597,37.18310721837961,97.20099639892578,2945.830078125
2019-05-01,4.3901238441467285,4.3901238441467285,3.918004989624024,4.604541778564453,3.935184001922608,90528588.0,4.217039267222087,4.281996688064264,4.101635280522312,24.06034172244223,3.007259052729946,4.217039267222087,5.426819481714228,-0.10555366193976479,-0.11185043577959715,0.006296773839832362,50.2245130934356,0.6048901072460703,41.13172589618952,40.418534508148504,97.41000366210938,2923.72998046875
2019-05-02,4.594657897949219,4.594657897949219,4.229016780853272,4.622559070587158,4.389838218688965,83803871.0,4.233630593617757,4.288249912261963,4.163263107700676,25.394882060310756,3.0104902484896243,4.233630593617757,5.4567709387458905,-0.055764953876667356,-0.10063333939901119,0.04486838552234383,51.98708790453856,0.6115701725640666,54.50251602074834,46.50344118460794,97.58599853515625,2917.52001953125
2019-05-03,5.310844898223877,5.310844898223877,4.567493915557861,5.343217849731445,4.594913959503174,161847461.0,4.296855068206787,4.308300794339647,4.306710831516076,27.141865143607234,2.960781199239772,4.296855068206787,5.632928937173801,0.0410105177488278,-0.07230456796944339,0.11331508571827119,57.61752817164345,0.6680369344835074,74.47973726281718,56.704659726585,97.26000213623047,2945.639892578125
2019-05-06,4.725381851196289,4.725381851196289,4.5204010009765625,4.86440896987915,4.851187229156494,63030290.0,4.250959046681722,4.343748507676302,4.510104186992451,31.540929730232484,3.028163041162837,4.250959046681722,5.473755052200608,0.14007731460431128,0.026887270829005588,0.11319004377530568,51.854703580019255,0.6113980027594428,58.41468646204293,73.42294053019522,97.26799774169922,2932.469970703125
2019-05-07,4.613525867462158,4.613525867462158,4.613525867462158,5.034808158874512,4.726506233215332,58235752.0,4.266296164194743,4.348653550581498,4.5230318970511645,32.5799905850375,3.031524374957928,4.266296164194743,5.501067953431558,0.13394555979798017,0.04829892862280051,0.08564663117517966,50.75225369999175,0.6173858946184075,33.87079746170475,57.05307270487723,97.39900207519531,2884.050048828125
2019-05-08,4.354838848114014,4.354838848114014,4.26942777633667,4.599730968475342,4.599730968475342,60816520.0,4.281810029347738,4.348764002323151,4.502007765934021,32.834435786548546,3.0488270753711237,4.281810029347738,5.514792983324352,0.1069790317276631,0.06003494924377303,0.04694408248389007,48.21240340595048,0.616491476988307,17.306724822849432,36.53073624886567,97.38800048828125,2879.419921875
2019-05-09,3.896406888961792,3.896406888961792,3.5335140228271484,4.473283767700195,4.368481159210205,76347151.0,4.29912428855896,4.340827912615056,4.426307656312492,31.769889338556386,3.0959297667965564,4.29912428855896,5.502318810321363,0.04806220493988622,0.057640400382995664,-0.009578195443109443,44.0287771213349,0.6015972608812017,12.085328159591677,21.08761681471525,97.16400146484375,2870.719970703125
2019-05-10,3.832914113998413,3.832914113998413,3.6915841102600098,4.1114821434021,3.8952560424804688,53606617.0,4.3343520323435465,4.332070778156149,4.3521334635232325,30.7763126537637,3.222207624045859,4.3343520323435465,5.4464964406412335,-0.003710370232115956,0.04537024625997334,-0.04908061649208929,43.46903658271158,0.5560722041488437,15.812012695691157,15.068021892710723,97.125,2881.39990234375
2019-05-13,3.936923027038574,3.936923027038574,3.759232997894287,4.153659820556641,3.772999048233032,63138772.0,4.349666674931844,4.311275525171249,4.204890644431183,28.437207681139267,3.330249490442114,4.349666674931844,5.369083859421574,-0.08586135415055374,-0.008735290419297322,-0.07712606373125641,45.29813786394689,0.509708592244865,32.54803828829609,27.277304325138967,97.12000274658203,2811.8701171875
2019-05-14,3.9982290267944336,3.9982290267944336,3.825238943099976,4.097126007080078,3.948255062103272,68024772.0,4.36635947227478,4.306226388100655,4.179057942226589,27.827031741622438,3.3792191531710642,4.36635947227478,5.353499791378496,-0.09330715893171959,-0.025649664121781775,-0.06765749480993782,46.06594892216898,0.4935701595518579,42.98517850879467,33.473355457109626,97.3219985961914,2834.409912109375
