Date,Unnamed: 0,adj_close,close,low,high,open,volume,SMA30,CMA30,EMA30,adx,bb_low,bb_ma,bb_high,macd,macdsignal,macdhist,rsi,stdev,slowk,slowd,dollar_close,sp500_close
2020-11-18,1302.0,3.74868106842041,3.74868106842041,3.5756990909576416,3.8710429668426514,3.831768035888672,20818649.0,3.72607421875,3.983367435137431,3.7265764195811375,35.13698619853956,3.125539023607736,3.72607421875,4.326609413892264,-0.0642930884104902,-0.12395578048867309,0.059662692078182894,46.052100820392106,0.30026759757113203,77.14256515256528,66.73014720698514,92.31099700927734,3567.7900390625
2020-11-19,1303.0,3.6270039081573486,3.6270039081573486,3.570697069168091,3.816442012786865,3.74868106842041,21489339.0,3.7202343146006265,3.9775254101049704,3.7201523865860544,34.7574771961737,3.1193665637859516,3.7202343146006265,4.321102065415301,-0.059997281288951765,-0.11116408064872882,0.051166799359777054,44.88580222084168,0.3004338754073375,64.33289136519052,70.28986610384813,92.28399658203125,3581.8701171875
2020-11-20,1304.0,3.710604906082153,3.710604906082153,3.624535083770752,3.9870240688323975,3.6270039081573486,27416995.0,3.7117225090662638,3.9732202406852477,3.7195364201019316,34.58871250975794,3.117825329545729,3.7117225090662638,4.305619688586798,-0.049278865261962235,-0.0987870375713755,0.04950817230941326,45.86034618204543,0.29694858976026717,52.187836292707495,64.5544309368211,92.3949966430664,3557.5400390625
2020-11-23,1307.0,4.068428039550781,4.068428039550781,3.848123073577881,4.254518032073975,3.889969110488892,9013817.0,3.6848567008972166,3.973844737272996,3.768271573381599,34.6457581704507,3.1720528226904445,3.6848567008972166,4.197660579103989,0.026569262353635104,-0.047547209595735905,0.07411647194937102,49.88478535192132,0.2564019391033861,73.01309950349071,65.11829544495151,92.49400329589844,3577.590087890625
2020-11-24,1308.0,4.266965866088867,4.266965866088867,3.8702800273895264,4.327888011932373,4.068522930145264,30722083.0,3.688648557662964,3.978285966497479,3.8004453987175517,34.87910620221669,3.1605925757097033,3.688648557662964,4.216704539616225,0.06338628015150549,-0.025360511646287623,0.08874679179779311,51.92908675235272,0.26402799097663043,75.44948591145912,71.03096510806567,92.22000122070312,3635.409912109375
2020-11-25,1309.0,4.049502849578857,4.049502849578857,3.933892011642456,4.40034294128418,4.267713069915772,28505942.0,3.6849328835805255,3.9793489050509323,3.816513621353765,35.17681514903295,3.1687889002245395,3.6849328835805255,4.2010768669365115,0.07416169414446294,-0.00545607048813751,0.07961776463260045,49.63490446065556,0.258071991677993,71.5233683705989,73.3286512618496,91.96600341796875,3629.64990234375
2020-11-27,1311.0,3.5921521186828613,3.5921521186828613,3.425879001617432,3.763902902603149,3.52670693397522,6023810.0,3.649299987157186,3.967191865478737,3.7846082878784895,33.16344099054115,3.179355830383392,3.649299987157186,4.11924414393098,0.018158007710332047,0.0065612074082266325,0.011596800302105414,45.418908760199,0.23497207838689702,32.429977037905054,52.6810992220588,91.8010025024414,3638.35009765625
2020-11-30,1314.0,3.686424016952514,3.686424016952514,3.6456470489501953,3.8138389587402335,3.704345941543579,21457284.0,3.6451873620351156,3.954881634977129,3.7643880869277386,30.768357698991643,3.1774723324671124,3.6451873620351156,4.112902391603119,-0.0075451104891062215,0.0019565079015840606,-0.009501618390690282,46.47199346455668,0.23385751478400174,38.31185821558892,31.481057617418298,91.85800170898438,3621.6298828125
2020-12-01,1315.0,3.579318046569824,3.579318046569824,3.4924840927124023,3.816160917282105,3.6864609718322754,24719236.0,3.641742499669393,3.949736928286618,3.7524480843240022,29.810125675429493,3.173660116773078,3.641742499669393,4.109824882565708,-0.020357532162584846,-0.0025063001112497207,-0.017851232051335125,45.422174580201705,0.23404119144815752,41.648109354482045,36.902531764333084,91.2969970703125,3662.449951171875
2020-12-02,1316.0,3.7314178943634033,3.7314178943634033,3.5290191173553467,3.842220067977905,3.5793468952178955,5085526.0,3.6453259309132893,3.946786671071439,3.751091297874931,28.941590103866844,3.1761995080679677,3.6453259309132893,4.114452353758611,-0.018030438411405836,-0.005611127771280944,-0.012419310640124892,47.175243296446816,0.2345632114226609,52.58578584607975,44.1819178053836,91.11499786376953,3669.010009765625
2020-12-03,1317.0,3.821922063827514,3.821922063827514,3.7176458835601807,3.894948959350586,3.736139059066773,21038215.0,3.661631766955058,3.9451218096415204,3.7556610247105815,28.202898490617788,3.2032140257142676,3.661631766955058,4.120049508195849,-0.00878203590367077,-0.006245309397758909,-0.0025367265059118614,48.199432733329495,0.22920887062039527,63.520451655229415,52.58478228526376,90.71800231933594,3666.719970703125
2020-12-04,1318.0,3.551129102706909,3.551129102706909,3.518848896026612,3.8601479530334473,3.8219399452209473,23754809.0,3.673848303159078,3.939937695076591,3.742465416839377,27.086456266536754,3.248594354029033,3.673848303159078,4.099102252289122,-0.023037774018015877,-0.009603802321810302,-0.013433971696205575,45.47066759417604,0.2126269745650224,55.27263001666756,57.126289172658936,90.69400024414062,3699.1201171875
2020-12-07,1321.0,3.392122983932495,3.392122983932495,3.325592041015625,3.609885931015015,3.599663019180298,16909346.0,3.682180388768514,3.924583830410921,3.7040511557160833,23.836909677708356,3.271715296534515,3.682180388768514,4.0926454810025135,-0.05472762100784623,-0.025041032632520478,-0.02968658837532575,43.981243807328205,0.20523254611699956,21.908580489485924,29.026320724605778,90.78900146484375,3691.9599609375
2020-12-08,1322.0,3.1125550270080566,3.1125550270080566,3.0964670181274414,3.392420053482056,3.392420053482056,23027417.0,3.6700456221898397,3.9144334703683854,3.665890115154275,23.177716980281083,3.2167019987310153,3.6700456221898397,4.123389245648664,-0.09241531851689988,-0.03851588980939636,-0.05389942870750352,41.38118091004348,0.22667181172941214,12.453236268435623,19.077485970567718,90.96800231933594,3702.25
2020-12-09,1323.0,3.2619690895080566,3.2619690895080566,2.808723926544189,3.3994760513305664,3.11156702041626,28583037.0,3.6648737589518228,3.906378354555295,3.6398306941448415,23.011076885046283,3.196805605717244,3.6648737589518228,4.132941912186402,-0.10897048031439915,-0.05260680791039692,-0.05636367240400223,43.23647616311156,0.2340340766172895,21.32474366381076,18.56218680724413,91.08300018310547,3672.820068359375
2020-12-10,1324.0,3.1526899337768555,3.1526899337768555,3.070856094360352,3.3458259105682373,3.2615880966186523,29252855.0,3.650425354639689,3.8971870323506796,3.608402257992068,22.85276879457322,3.1480271898641363,3.650425354639689,4.152823519415241,-0.12941664536718633,-0.0679687754017548,-0.06144786996543153,42.22532045868604,0.2511990823877763,30.65199578480491,21.47665857235046,90.81999969482422,3668.10009765625
2020-12-11,1325.0,3.235805988311768,3.235805988311768,3.014925956726074,3.3050079345703125,3.1528639793396,29224480.0,3.6421403566996258,3.8892185860369577,3.584363788980436,22.789252300046392,3.121205261827105,3.6421403566996258,4.163075451572147,-0.13733054645285625,-0.0818411296119751,-0.055489416840881156,43.26921678612107,0.2604675474362604,47.71905834947386,33.231932599363205,90.97000122070312,3663.4599609375
2020-12-14,1328.0,3.140347003936768,3.140347003936768,3.1363511085510254,3.3421790599823,3.330364942550659,27242747.0,3.6147472222646075,3.8675671815872192,3.5263070182062743,21.90453767610353,3.0505210116029096,3.6147472222646075,4.1789734329263055,-0.14107420092674117,-0.10813521767858725,-0.03293898324815392,42.55609803117975,0.282113105330849,63.87812203590644,64.72858407835496,90.73100280761719,3647.489990234375
2020-12-15,1329.0,3.29994797706604,3.29994797706604,3.0613889694213867,3.37933611869812,3.1414361000061035,18320578.0,3.606859485308329,3.861042822914562,3.5117032091004527,21.934581672312298,3.031967484123055,3.606859485308329,4.181751486493603,-0.1351610270032495,-0.1135403795435197,-0.021620647459729803,44.61516526998487,0.2874460005926371,58.38558959050808,64.78088105055146,90.40899658203125,3694.6201171875
2020-12-16,1330.0,3.3441619873046875,3.3441619873046875,3.1513800621032715,3.373800039291382,3.29980206489563,21054734.0,3.5944430192311603,3.855169177055359,3.500894098016855,21.963123468710627,3.0135143665498445,3.5944430192311603,4.175371671912476,-0.12546085827488662,-0.11592447528979308,-0.009536382985093544,45.17831849792475,0.2904643263406578,55.45305389463581,59.238921840350145,90.35900115966797,3701.169921875
2020-12-17,1331.0,3.2092549800872803,3.2092549800872803,3.1798219680786133,3.3773739337921143,3.3437271118164062,10227874.0,3.5736925840377807,3.847911714168077,3.4820786710536566,21.980359803277263,2.983753040079531,3.5736925840377807,4.16363212799603,-0.12719307015149095,-0.11817819426213265,-0.0090148758893583,43.77342281445091,0.2949697719791249,60.02167131175306,57.95343826563235,89.74099731445312,3722.47998046875
2020-12-18,1332.0,3.4047980308532715,3.4047980308532715,3.141922950744629,3.469288110733032,3.209613084793091,23107656.0,3.5622298161188763,3.8429882287979127,3.477092823298793,21.74090941915565,2.972972934906565,3.5622298161188763,4.151486697331188,-0.11150184668713914,-0.11684292474713395,0.005341078059994814,46.278346625745066,0.29462844060615573,66.34035922572305,60.60502814403734,89.9530029296875,3709.409912109375
2020-12-21,1335.0,3.09761905670166,3.09761905670166,3.0336830615997314,3.3510820865631104,3.3114559650421143,25892571.0,3.5135377009709674,3.825243460234775,3.442192316114096,20.872454266339172,2.9246528855084986,3.5135377009709674,4.102422516433436,-0.10324031188352523,-0.1066893552224467,0.003449043338921473,43.15508345571364,0.2944424077312343,40.55049114059948,57.48585888227243,89.9489974975586,3694.919921875
2020-12-22,1336.0,3.082421064376831,3.082421064376831,2.924834012985229,3.128812074661255,3.094120979309082,23991868.0,3.4866194327672324,3.817341094321393,3.418981267614918,21.15198152180081,2.895201577383423,3.4866194327672324,4.078037288151042,-0.11392612412953662,-0.10813670900386468,-0.005789415125671937,43.00115465184602,0.2957089276919047,23.424557623994108,42.96429103271513,90.5459976196289,3687.260009765625
2020-12-23,1337.0,2.916322946548462,2.916322946548462,2.7962100505828857,3.620084047317505,3.0824270248413086,50329367.0,3.448215929667155,3.8078566927658883,3.386551698513856,20.274713353200287,2.863316502043766,3.448215929667155,4.033115357290544,-0.13424988814756889,-0.11335934483260553,-0.02089054331496336,41.334290641053215,0.2924497138116946,16.218589647398478,26.73121280399739,90.33999633789062,3690.010009765625
2020-12-24,1338.0,3.0987229347229004,3.0987229347229004,2.7897989749908447,3.1119589805603027,2.93046498298645,29820498.0,3.4092744986216226,3.800469882786274,3.3679821008499236,19.453244890123074,2.8964904769224855,3.4092744986216226,3.9220585203207596,-0.13409272542245265,-0.11750602095057495,-0.016586704471877697,43.80870509789751,0.2563920108495686,24.92501468340693,21.522720651599872,90.25,3703.06005859375
2020-12-28,1342.0,2.947434902191162,2.947434902191162,2.866661071777344,3.0467450618743896,2.9052929878234863,27088075.0,3.307031440734863,3.765716848373413,3.2657586618665224,16.19682622195693,2.781808574572929,3.307031440734863,3.832254306896797,-0.1589511966421262,-0.1396959337741805,-0.01925526286794571,42.46036511813443,0.26261143308096707,25.412945565833354,22.014528175492845,90.2750015258789,3735.360107421875
2020-12-29,1343.0,2.924665927886963,2.924665927886963,2.835505962371826,3.006633043289185,2.947437047958374,25386162.0,3.2810432354609174,3.7573896115369134,3.2437526790291313,15.491323548072259,2.7598839107020074,3.2810432354609174,3.8022025602198273,-0.15879448669010188,-0.14351564435736477,-0.015278842332737103,42.211380086698526,0.260579662379455,30.451642487707314,24.10484367500653,89.91799926757812,3727.0400390625
2020-12-30,1344.0,2.9224090576171875,2.9224090576171875,2.8333261013031006,2.93991494178772,2.9252939224243164,17031663.0,3.2555760701497394,3.7492035276749553,3.223020832486425,14.82642236717445,2.7415228415674417,3.2555760701497394,3.769629298732037,-0.15704211969291304,-0.14622093942447442,-0.010821180268438618,42.186014530029006,0.25702661429114887,39.436345124056125,31.766977725865633,89.64900207519531,3732.0400390625
2020-12-31,1345.0,3.1356089115142822,3.1356089115142822,2.7888219356536865,3.1909029483795166,2.922048091888428,18953615.0,3.240785765647888,3.743246298391842,3.217381353714029,14.570712546974601,2.73946736087157,3.240785765647888,3.742104170424206,-0.13687213304870438,-0.1443511781493204,0.007479045100616033,45.392788922497814,0.25065920238815903,52.60202873616631,40.83000544930996,89.89399719238281,3756.070068359375
2021-01-04,1349.0,3.590243101119995,3.590243101119995,3.250401973724365,3.8319599628448486,3.473519086837769,39414734.0,3.224230941136678,3.7362366257426896,3.2961648107924173,17.703598982299148,2.7796762863125832,3.224230941136678,3.6687855959607725,0.011545242521177723,-0.07313699486096883,0.08468223738214656,51.283577364575706,0.22227732741204725,63.62683509983135,69.02511020707048,89.84500122070312,3700.64990234375
2021-01-05,1350.0,4.237411975860596,4.237411975860596,3.485491991043091,4.343222141265869,3.590670108795166,69735075.0,3.245491043726603,3.740877138243781,3.356890434345203,18.77289146562783,2.6852192349192077,3.245491043726603,3.8057628525339986,0.086111466673644,-0.041287302554046265,0.12739876922769028,58.07677805428487,0.2801359044036978,73.72371036246415,68.21020206374426,89.40899658203125,3726.860107421875
2021-01-06,1351.0,4.620357036590576,4.620357036590576,4.155298233032227,4.9713239669799805,4.233969211578369,77632627.0,3.2864321788152058,3.748945761164394,3.438404408683614,20.34976109751706,2.540531915218048,3.2864321788152058,4.032332442412363,0.1740992942396642,0.0017900168046958292,0.17230927743496838,61.373809160734375,0.37295013179857883,80.39803182953273,72.58285909727611,89.50199890136719,3748.139892578125
2021-01-07,1352.0,4.4766130447387695,4.4766130447387695,4.347032070159912,4.808977127075195,4.605810165405273,53715138.0,3.33190077940623,3.7555609182877974,3.505385611009753,21.84778724781183,2.4757832294746773,3.33190077940623,4.188018329337782,0.2295848316523319,0.047348979774223046,0.18223585187810887,59.55509763504673,0.4280587749657763,80.88276167977428,78.33483462392375,89.79100036621094,3803.7900390625
2021-01-08,1353.0,5.797110080718994,5.797110080718994,4.054746150970459,5.813028812408447,4.475872039794922,100707264.0,3.4164054791132608,3.773953253084475,3.6532388026038976,23.88214621757891,2.1859494891319935,3.4164054791132608,4.646861469094528,0.37577885008344447,0.11303495383606733,0.26274389624737715,68.44217227572997,0.6152279949906337,83.41261219742147,81.56446856890953,90.06800079345703,3824.679931640625
2021-01-11,1356.0,6.494089126586914,6.494089126586914,5.775503158569336,6.986017227172852,6.579784870147705,101394969.0,3.7689517895380655,3.8527011160264935,4.214849095606391,30.343007256780567,1.4167796853726746,3.7689517895380655,6.121123893703457,0.7942789618671879,0.4082398024141683,0.38603915945301964,67.60784267226903,1.1760860520826955,79.38755700800841,85.50160733045618,90.44200134277344,3799.610107421875
2021-01-12,1357.0,7.782700061798096,7.782700061798096,6.457986831665039,8.198620796203613,6.48761510848999,157738757.0,3.917339889208476,3.886875019902768,4.445033028909082,32.23054923343607,1.1665047524415257,3.917339889208476,6.668175025975426,0.9482571425742687,0.5162432704461883,0.4320138721280804,72.51855478034099,1.375417568383475,78.0598274352907,82.12397798558185,90.06400299072266,3801.18994140625
2021-01-13,1358.0,8.466814994812012,8.466814994812012,7.186761856079102,8.478569030761719,7.757136821746826,107370548.0,4.0948888222376505,3.926357261065779,4.704502833160884,34.094125526731474,0.9136626077791035,4.0948888222376505,7.276115036696197,1.112662240148456,0.6355270643866419,0.4771351757618142,74.63078901002217,1.5906131072292735,86.77316725320036,81.40685056549985,90.33399963378906,3809.840087890625
2021-01-14,1359.0,9.26131534576416,9.26131534576416,8.22860336303711,9.527690887451172,8.464188575744629,154674301.0,4.293601067860921,3.9719551934136286,4.9984907371998055,36.090651245220556,0.6279599309328701,4.293601067860921,7.959242204788972,1.2921686865842616,0.7668553888261658,0.5253132977580959,76.77535707024799,1.8328205684640255,94.15082039484496,86.32793836111205,90.21499633789062,3795.5400390625
2021-01-15,1360.0,9.380011558532717,9.380011558532717,8.633323669433594,9.855640411376951,9.270428657531738,123418249.0,4.494796053568522,4.017786179558706,5.281169499866445,38.047775182717004,0.4199514098345487,4.494796053568522,8.569640697302496,1.4275507150202422,0.898994454064981,0.5285562609552612,77.07486668511702,2.0374223218669867,93.61076142968186,91.5115830259091,90.75399780273438,3768.25
2021-01-19,1364.0,11.790321350097656,11.790321350097656,11.621259689331056,13.331988334655762,12.712359428405762,147387064.0,5.734041492144267,4.30058415991361,6.997453861541908,45.82930717948567,-0.9974644860829986,5.734041492144267,12.465547470371533,2.289967551774769,1.6390184628331252,0.6509490889416436,74.88979516562668,3.365752989113633,70.39639740690193,80.60704770449212,90.47599792480469,3798.909912109375
2021-01-20,1365.0,12.411564826965332,12.411564826965332,11.079717636108398,12.998587608337402,11.791474342346191,143245334.0,6.044506351153056,4.366527092166063,7.346751343182129,46.46564112631124,-1.022749007474884,6.044506351153056,13.111761709780996,2.3387437445035797,1.7789635191672162,0.5597802253363635,76.08178770976082,3.53362767931397,63.25907647105593,72.25250533080857,90.46900177001953,3851.85009765625
2021-01-21,1366.0,11.310115814208984,11.310115814208984,11.147109985351562,12.99000644683838,12.418549537658691,166420741.0,6.318762842814127,4.422523775408345,7.602452276796765,47.07015837579553,-0.904273751815178,6.318762842814127,13.541799437443434,2.2624414814415594,1.8756591116220849,0.38678236981947456,69.98818897437867,3.6115182973146527,41.35716538698923,58.33754642164908,90.12699890136719,3853.070068359375
2021-01-22,1367.0,12.718835830688477,12.718835830688477,10.720327377319336,13.380752563476562,11.301277160644531,190313148.0,6.645513272285461,4.488894271850586,7.932541538338166,47.30994688411663,-0.8152578591082493,6.645513272285461,14.106284403679172,2.289254222733879,1.9583781338444437,0.3308760888894353,72.86377353424606,3.730385565696855,44.44797189337806,49.68807125047446,90.21199798583984,3841.469970703125
2021-01-25,1370.0,12.224095344543455,12.224095344543455,12.081398010253906,12.92879867553711,12.459662437438965,89612475.0,7.598631199200948,4.677164256572723,8.762078757541117,47.4257917287362,-0.18112767558437604,7.598631199200948,15.378390073986273,2.1571807980488007,2.0870902586750715,0.07009053937372922,69.83781438246848,3.889879437392662,65.2968873113465,61.19921251971686,90.37300109863281,3855.360107421875
2021-01-26,1371.0,12.172889709472656,12.172889709472656,11.483739852905272,12.716864585876465,12.222853660583496,117575609.0,7.90752215385437,4.735270655432413,8.98213107702057,46.82524408909869,0.16175326607538665,7.90752215385437,15.653291041633354,2.0608198117724186,2.081836169294541,-0.021016357522122497,69.57583614451369,3.872884443889492,56.78675454382665,63.53498840523725,90.14800262451172,3849.6201171875
2021-01-27,1372.0,11.184797286987305,11.184797286987305,10.835763931274414,12.22418975830078,12.179483413696287,97215395.0,8.182100900014241,4.784882398752066,9.12423857443778,45.79502704475367,0.5763725361164518,8.182100900014241,15.78782926391203,1.8830159989442592,2.0420721352244846,-0.1590561362802254,64.72881096807859,3.8028641819488946,40.12117946187467,54.06827377234933,90.63999938964844,3750.77001953125
2021-01-28,1373.0,12.000269889831545,12.000269889831545,10.90334129333496,12.68406105041504,11.187371253967283,115201839.0,8.48462103207906,4.8399616925771,9.309788981882539,44.99439665064408,1.0187384664340522,8.48462103207906,15.950503597724069,1.7873040911269307,1.9911185264049738,-0.2038144352780431,66.70887990870027,3.732941282822504,38.617749416863575,45.175227807521686,90.427001953125,3787.3798828125
2021-01-29,1374.0,11.621697425842283,11.621697425842283,11.37697410583496,12.606816291809082,12.022982597351074,146529369.0,8.774597311019898,4.89133847843517,9.458944365363813,44.23379777623997,1.522692020123137,8.774597311019898,16.026502601916658,1.661748478574303,1.9252445168388397,-0.2634960382645366,64.95760973779461,3.6259526454483804,33.58383343693861,37.440920771892344,90.56900024414062,3714.239990234375
2021-02-01,1377.0,13.22776985168457,13.22776985168457,12.63804054260254,13.519383430480955,13.519383430480955,149280612.0,9.722368478775024,5.069519897743508,10.0895606277417,43.70093157432521,3.0459150661677254,9.722368478775024,16.398821891382322,1.594513338447081,1.7633659113373892,-0.16885257289030808,67.93270796447555,3.3382267063036495,58.64534405972406,53.80433636768695,90.9749984741211,3773.860107421875
2021-02-02,1378.0,13.515045166015623,13.515045166015623,12.80548858642578,13.67038345336914,13.235482215881348,91074992.0,10.05710518360138,5.131619348245509,10.310559630210985,43.852196128459205,3.666691980091601,10.05710518360138,16.44751838711116,1.5883697892448954,1.7283666869188905,-0.13999689767399515,68.55026428882584,3.1952066017548892,57.05854248362442,56.31158953672829,91.18900299072266,3826.31005859375
2021-02-03,1379.0,14.805048942565918,14.805048942565918,13.20100212097168,14.904874801635742,13.507195472717283,144515018.0,10.43093204498291,5.202228323386533,10.60052668262098,44.30432896095632,4.290241248743075,10.43093204498291,16.571622841222744,1.6683616711703309,1.7163656837691785,-0.04800401259884768,71.13273746208347,3.0703453981199176,66.45871299215281,60.720866511833826,91.14800262451172,3830.169921875
2021-02-04,1380.0,15.36817741394043,15.36817741394043,13.98280906677246,15.813543319702148,14.799270629882812,180318628.0,10.80195755958557,5.27589462114417,10.908117052383526,44.92776245928255,4.861166041897361,10.80195755958557,16.74274907727378,1.7569426342566565,1.724481073866674,0.03246156038998249,72.16490749987778,2.970395758844105,78.10777256032678,67.2083426787014,91.5199966430664,3871.739990234375
2021-02-05,1381.0,17.913799285888672,17.913799285888672,15.220497131347656,17.99698829650879,15.34853172302246,196730774.0,11.245072301228841,5.366814798588376,11.36009655131934,45.89253609007828,5.2320518022226175,11.245072301228841,17.258092800235065,2.0093910864682343,1.781463076386986,0.2279280100812482,76.15240086925935,3.006510249503112,92.1561555151503,78.90754702254337,91.03199768066406,3886.830078125
2021-02-08,1384.0,30.27532768249512,30.27532768249512,23.669597625732425,33.30602264404297,24.044641494750977,894521369.0,13.077281379699707,5.763702701514875,13.729339325823844,50.21058215844995,3.737541759952025,13.077281379699707,22.417020999447388,3.7347068913229613,2.3876377256418007,1.3470691656811606,86.42647860648589,4.669869809873841,91.46037443913666,93.35286820533021,90.91899871826172,3915.590087890625
2021-02-09,1385.0,31.598886489868164,31.598886489868164,27.572586059570312,32.97258758544922,30.255908966064453,445128059.0,13.911027733484904,5.94436832241245,14.882213336407348,51.94795164036458,2.749808617470352,13.911027733484904,25.072246849499457,4.528266143223261,2.8157634091580928,1.7125027340651684,87.05497176138154,5.580609558007276,91.61612386685523,93.08249975659085,90.42900085449219,3911.22998046875
